"title, company, location, link"
경력직 채용_리스크관리팀,한화그룹,서울,https://www.indeed.com/viewjob?jk=163677ce1b9755e5&from=web&vjs=3
GEDP,GE Appliances,경기도 성남,https://www.indeed.com/viewjob?jk=3213e7f6252bf9be&from=web&vjs=3
테크빌더팀 웹(프론트/백엔드)개발,Nexon,성남 분당구,https://www.indeed.com/viewjob?jk=30a5a99735e194b0&from=web&vjs=3
HANA Development Support Quality Engineer,SAP,서울,https://www.indeed.com/viewjob?jk=b7d595373fccd7a8&from=web&vjs=3
[진행중] 우리은행 MyDataACT 전문직(데이터사이언티스트-분석) 채용공고,우리은행,서울 회현동,https://www.indeed.com/viewjob?jk=486e60eaeabad5a5&from=web&vjs=3
소프트웨어 엔지니어(인공지능 관련) 신입/경력,에스엠알씨,성남 수정구,https://www.indeed.com/viewjob?jk=4ba42d7653b6af82&from=web&vjs=3
"[영상보안장비대기업] 카메라 SoC 설계, 검증 부문",에이스파트너스서치펌,성남 분당구,https://www.indeed.com/viewjob?jk=4cad28e2fb28fa09&from=web&vjs=3
2021 Market Data Analyst - Seoul,Bloomberg,서울,https://www.indeed.com/viewjob?jk=e8a4630bec0783e8&from=web&vjs=3
서비스보안 인턴,NHN,성남 판교역,https://www.indeed.com/viewjob?jk=f84cc3dd027fb13b&from=web&vjs=3
2021년 상반기 정보보안 엔지니어 - 악성코드 파트,인섹시큐리티,서울 금천구,https://www.indeed.com/viewjob?jk=054af81ecad81afd&from=web&vjs=3
바람의나라 게임프로그래머,Nexon,성남 분당구,https://www.indeed.com/viewjob?jk=c04309036d0a44a1&from=web&vjs=3
DevOps Engineer (신입),데브시스터즈,서울 강남구,https://www.indeed.com/viewjob?jk=9b52e936b5e933f8&from=web&vjs=3
"Sales - Sales Operations Specialist, Seoul, Korea",Tesla,서울,https://www.indeed.com/viewjob?jk=01bd5372e531d949&from=web&vjs=3
야구 데이터 Specialist 모집,엔씨소프트,성남 판교역,https://www.indeed.com/viewjob?jk=d32b9a5a69437d02&from=web&vjs=3
추천 시스템 연구/개발,카카오,성남 판교역,https://www.indeed.com/viewjob?jk=be6c1f03fa566f8e&from=web&vjs=3
추천 시스템 소프트웨어 엔지니어,카카오,성남 판교역,https://www.indeed.com/viewjob?jk=07375dc4e800dfa9&from=web&vjs=3
(데이터개발) API플랫폼 개발자,Nexon,성남 분당구,https://www.indeed.com/viewjob?jk=1c2dec1a2156f6aa&from=web&vjs=3
Simulation 분야별 신입/경력사원(석/박사),LG디스플레이,경기도 파주,https://www.indeed.com/viewjob?jk=9ae2ca2eedc827d6&from=web&vjs=3
전략개발팀 퀀트전략개발 / 데이터담당 팀원,콴텍투자자문(주),대한민국,https://www.indeed.com/viewjob?jk=2c5ccc0e3e678659&from=web&vjs=3
Knowledge AI Research 연구원 모집,엔씨소프트,성남 판교역,https://www.indeed.com/viewjob?jk=44237c545f8d4931&from=web&vjs=3
NHN Cloud 인프라 서비스 개발,NHN,성남 판교역,https://www.indeed.com/viewjob?jk=56523d2ce6f8d860&from=web&vjs=3
[관공서 사업 PM/데이터 분석 및 가공/AI/리눅스 ] 경력,솔라미,경기도 의정부,https://www.indeed.com/viewjob?jk=42b6317ce72e8f6c&from=web&vjs=3
Software Engineers (AvionX),BOEING,서울,https://www.indeed.com/viewjob?jk=6afaaaedd684f701&from=web&vjs=3
